77,4350,吉安市,1431,360,1431,
77,4352,井冈山,1432,360,1432,
77,4353,吉安县,1433,360,1433,
77,4356,新干县,1434,360,1434,
77,4357,永丰县,1436,360,1436,
77,4358,泰和县,1437,360,1437,
77,4359,遂川县,1438,360,1438,
77,4361,万安县,1439,360,1439,
77,4362,安福县,1440,360,1440,
77,4363,永新县,1441,360,1441,
77,4619,曲阜市,1442,370,1442,
77,4631,宁阳县,1444,370,1444,
77,4632,肥城市,1446,370,1446,
77,4633,东平县,1447,370,1447,
77,4634,莱芜市,1448,370,1448,
77,4635,新泰市,1449,370,1449,
77,4651,乳山市,1450,370,1450,
77,4652,文登市,1451,370,1451,
77,4662,惠民县,1452,370,1452,
77,4663,阳信县,1453,370,1453,
77,4664,无棣县,1455,370,1455,
77,4665,沾化县,1456,370,1456,
77,4666,博兴县,1457,370,1457,
77,4667,邹平县,1458,370,1458,
77,4682,乐陵市,1459,370,1459,
77,4683,陵县,1460,370,1460,
77,4684,平原县,1461,370,1461,
77,4685,夏津县,1462,370,1462,
77,4686,武城县,1463,370,1463,
77,4687,齐河县,1464,370,1464,
77,4688,禹城市,1465,370,1465,
77,4689,临邑县,1466,370,1466,
77,4693,宁津县,1468,370,1468,

77,4694,庆云县,1469,370,1469,

77,4712,临清市,1470,370,1470,

77,4713,阳谷县,1471,370,1471,

77,4714,莘县,1472,370,1472,

77,4715,茌平县,1473,370,1473,

77,4716,东阿县,1474,370,1474,

77,4717,冠县,1475,370,1475,

77,4718,高唐县,1476,370,1476,

77,4730,临沂市,1477,370,1477,

77,4733,郯城县,1478,370,1478,

77,4734,苍山县,1479,370,1479,

77,4735,莒南县,1481,370,1481,

77,4736,莒县,1482,370,1482,

77,4737,沂水县,1483,370,1483,

77,4739,蒙阴县,1484,370,1484,

77,4741,平邑县,1485,370,1485,

77,4742,费县,1486,370,1486,

77,4587,五莲县,1487,370,1487,

77,4588,青州市,1488,370,1488,

77,4589,诸城市,1489,370,1489,

77,4610,济宁市,1490,370,1490,

77,4611,兖州市,1491,370,1491,

77,4612,邹城市,1493,370,1493,

77,4613,微山县,1494,370,1494,

77,4614,鱼台县,1495,370,1495,

77,4615,金乡县,1496,370,1496,

77,4616,嘉祥县,1497,370,1497,

77,4618,泗水县,1498,370,1498,

77,4761,东明县,1499,370,1499,

77,4921,杞县,1500,410,1500,

77,4922,通许县,1501,410,1501,

77,4923,尉氏县,1502,410,1502,

77,4924,开封县,1503,410,1503,

77,4925,兰考县,1504,410,1504,

77,4931,偃师市,1506,410,1506,

77,4932,孟津县,1507,410,1507,

77,4933,新安县,1508,410,1508,

77,4934,栾川县,1509,410,1509,

77,4935,嵩县,1510,410,1510,

77,4936,汝阳县,1511,410,1511,

77,4937,宜阳县,1512,410,1512,

77,4938,洛宁县,1513,410,1513,

77,4939,伊川县,1514,410,1514,

77,4951,宝丰县,1515,410,1515,

77,4952,叶县,1516,410,1516,

77,4953,鲁山县,1518,410,1518,

77,4270,鹰潭市,1338,360,1338,

77,4271,贵溪市,1339,360,1339,

77,4272,余江县,1341,360,1341,

77,4282,赣县,1342,360,1342,

77,4283,南康市,1343,360,1343,

77,4284,信丰县,1344,360,1344,

77,4285,大余县,1345,360,1345,

77,4286,上犹县,1346,360,1346,

77,4288,安远县,1347,360,1347,

77,4289,龙南县,1348,360,1348,

77,4293,宁都县,1349,360,1349,

77,4294,于都县,1350,360,1350,

77,4295,兴国县,1351,360,1351,

77,4296,瑞金市,1353,360,1353,

77,4299,石城县,1354,360,1354,

77,4312,丰城市,1355,360,1355,

77,4314,高安市,1356,360,1356,

77,4315,奉新县,1357,360,1357,

77,4316,万载县,1358,360,1358,

77,4317,上高县,1359,360,1359,

77,4318,宜丰县,1360,360,1360,

77,4321,铜鼓县,1361,360,1361,

77,4332,上饶县,1362,360,1362,

77,4333,广丰县,1363,360,1363,

77,4334,玉山县,1364,360,1364,

77,4335,铅山县,1366,360,1366,

77,4336,横峰县,1367,360,1367,

77,4337,弋阳县,1368,360,1368,

77,4338,余干县,1369,360,1369,

77,4339,波阳县,1370,360,1370,

77,4341,万年县,1371,360,1371,

77,4342,德兴市,1372,360,1372,

77,4056,漳平市,1373,350,1373,

77,4057,连城县,1374,350,1374,

77,4220,景德镇市,1375,360,1375,

77,4221,乐平市,1376,360,1376,

77,4222,浮梁县,1378,360,1378,

77,4231,萍乡市上栗县,1379,360,1379,

77,4232,芦溪,1380,360,1380,

77,4241,九江县,1381,360,1381,

77,4242,瑞昌市,1382,360,1382,

77,4243,武宁县,1383,360,1383,

77,4244,修水县,1384,360,1384,

77,4364,莲花县,1385,360,1385,

77,4372,南城县,1386,360,1386,

77,4373,黎川县,1387,360,1387,

77,4374,南丰县,1388,360,1388,

77,4375,崇仁县,1390,360,1390,

77,4376,乐安县,1391,360,1391,

77,4377,宜黄县,1392,360,1392,

77,4378,金溪县,1393,360,1393,

77,4379,资溪县,1394,360,1394,

77,4381,东乡县,1395,360,1395,

77,4382,广昌县,1396,360,1396,

77,4521,即墨市,1397,370,1397,

77,4522,胶南市,1398,370,1398,

77,4523,莱西市,1399,370,1399,

77,4524,平度市,1400,370,1400,

77,4525,胶州市,1401,370,1401,

77,4530,淄博市,1403,370,1403,

77,4531,桓台县,1404,370,1404,

77,4535,高青县,1405,370,1405,

77,4536,沂源县,1406,370,1406,

77,4541,滕州市,1407,370,1407,

77,4550,东营市,1408,370,1408,

77,4551,垦利县,1409,370,1409,

77,4552,利津县,1410,370,1410,

77,4553,广饶县,1411,370,1411,

77,4561,蓬莱市,1412,370,1412,

77,4562,招远市,1413,370,1413,

77,4563,栖霞市,1415,370,1415,

77,4564,海阳市,1416,370,1416,

77,4566,长岛县,1417,370,1417,

77,2764,海伦市,1080,230,1080,

77,2765,望奎县,1081,230,1081,

77,2766,兰西县,1082,230,1082,

77,2767,青冈县,1083,230,1083,

77,2768,肇源县,1084,230,1084,

77,2769,肇州县,1085,230,1085,

77,2771,庆安县,1086,230,1086,

77,2772,明水县,1088,230,1088,

77,2773,绥棱县,1089,230,1089,

77,2782,北安市,1090,230,1090,

77,2783,沾河,1091,230,1091,

77,2784,嫩江县,1092,230,1092,

77,2649,克山县,1093,230,1093,

77,2650,大庆市,1094,230,1094,

77,2651,克东县,1095,230,1095,

77,2652,拜泉县,1096,230,1096,

77,2660,鸡西市,1097,230,1097,

77,2661,鸡东县,1098,230,1098,

77,2670,鹤岗市,1099,230,1099,

77,2671,宝泉岭,1101,230,1101,

77,2672,绥滨县,1102,230,1102,

77,2680,哈尔滨市双鸭山,1103,230,1103,

77,2681,集贤县,1104,230,1104,

77,3073,灌云县,1105,320,1105,

77,3082,灌南县,1106,320,1106,

77,3083,沭阳县,1107,320,1107,

77,3085,涟水县,1108,320,1108,

77,3086,泗洪县,1109,320,1109,

77,3087,洪泽县,1110,320,1110,

77,3088,盱眙县,1111,320,1111,

77,3089,金湖县,1113,320,1113,

77,3093,泗阳县,1114,320,1114,

77,3111,响水县,1115,320,1115,

77,3112,滨海县,1116,320,1116,

77,3113,阜宁县,1117,320,1117,

77,3114,射阳县,1118,320,1118,

77,3115,建湖县,1119,320,1119,

77,3116,大丰市,1120,320,1120,

77,3117,东台市,1121,320,1121,

77,3121,高邮市,1122,320,1122,

77,3122,宝应县,1123,320,1123,

77,3123,靖江市,1125,320,1125,

77,3124,泰兴市,1126,320,1126,

77,3125,江都市,1127,320,1127,

77,3129,仪征市,1128,320,1128,

77,3131,兴化市,1129,320,1129,

77,3132,姜堰市,1130,320,1130,

77,3141,丹阳市,1131,320,1131,

77,3142,句容市,1132,320,1132,

77,3143,扬中市,1133,320,1133,

77,3321,象山县,1134,330,1134,

77,3322,宁海县,1135,330,1135,

77,3324,余姚,1136,330,1136,

77,3325,慈溪市,1138,330,1138,

77,3326,奉化市,1139,330,1139,

77,3332,洞头县,1140,330,1140,

77,3333,乐清市,1141,330,1141,

77,3334,永嘉县,1142,330,1142,

77,3335,平阳县,1143,330,1143,

77,3336,苍南县,1144,330,1144,

77,3337,文成县,1145,330,1145,

77,3338,泰顺县,1146,330,1146,

77,3339,瑞安市,1147,330,1147,

77,2786,逊克县,1148,230,1148,

77,2787,孙吴县,1150,230,1150,

77,2790,大兴安岭地区,1151,230,1151,

77,2791,呼玛县,1152,230,1152,

77,2792,塔河县,1153,230,1153,

77,2793,漠河县,1154,230,1154,

77,3033,铜山县,1155,320,1155,

77,3042,金坛市,1156,320,1156,

77,3043,溧阳市,1157,320,1157,

77,3071,赣榆县,1158,320,1158,

77,3072,东海县,1159,320,1159,

77,3374,新昌县,1160,330,1160,

77,3375,诸暨市,1162,330,1162,

77,3382,永康市,1163,330,1163,

77,3383,武义县,1164,330,1164,

77,3384,浦江县,1165,330,1165,

77,3385,磐安县,1166,330,1166,

77,3386,兰溪市,1167,330,1167,

77,3387,义乌市,1168,330,1168,

77,3388,东阳市,1169,330,1169,

77,3412,常山县,1170,330,1170,

77,3413,开化县,1171,330,1171,

77,3414,龙游县,1172,330,1172,

77,3415,江山市,1173,330,1173,

77,3421,岱山县,1175,330,1175,

77,3422,嵊泗县,1176,330,1176,

77,3432,青田县,1177,330,1177,

77,3433,云和县,1178,330,1178,

77,3434,庆元县,1179,330,1179,

77,3435,缙云县,1180,330,1180,

77,3436,遂昌县,1181,330,1181,

77,3437,松阳县,1182,330,1182,

77,3438,景宁,1183,330,1183,

77,3439,龙泉市,1184,330,1184,

77,3452,临海市,1185,330,1185,

77,3454,温岭市,1187,330,1187,

77,3455,仙居县,1188,330,1188,

77,3456,天台县,1189,330,1189,

77,3457,三门县,1190,330,1190,

77,3458,玉环县,1191,330,1191,

77,3621,芜湖县,1192,340,1192,

77,3622,繁昌县,1193,340,1193,

77,3623,南陵县,1194,340,1194,

77,3631,怀远县,1195,340,1195,

77,3632,五河县,1196,340,1196,

77,3633,固镇县,1197,340,1197,

77,3641,凤台县,1199,340,1199,

77,3651,当涂县,1200,340,1200,

77,3661,濉溪县,1201,340,1201,

77,3671,铜陵县,1202,340,1202,

77,3681,桐城市,1203,340,1203,

77,3351,嘉善县,1204,330,1204,

77,3352,平湖市,1205,330,1205,

77,3353,海盐县,1206,330,1206,

77,3354,桐乡市,1207,330,1207,

77,3355,海宁市,1208,330,1208,

77,3361,德清县,1209,330,1209,

77,3362,长兴县,1210,330,1210,

77,3363,安吉县,1212,330,1212,

77,3371,绍兴县,1213,330,1213,

77,3372,上虞市,1214,330,1214,

77,3373,嵊州市,1215,330,1215,

77,3724,临泉县,1216,340,1216,

77,3725,太和县,1217,340,1217,

77,3726,涡阳县,1218,340,1218,

77,3727,蒙城县,1219,340,1219,

77,3728,阜南县,1220,340,1220,

77,3729,颍上县,1221,340,1221,

77,3731,界首市,1222,340,1222,

77,3732,利辛县,1224,340,1224,

77,3742,砀山县,1225,340,1225,

77,3743,萧县,1226,340,1226,

77,3745,灵璧县,1227,340,1227,

77,3746,泗县,1228,340,1228,

77,3752,天长市,1229,340,1229,

77,3753,来安县,1230,340,1230,

77,3754,全椒县,1231,340,1231,

77,3755,定远县,1232,340,1232,

77,3756,凤阳县,1233,340,1233,

77,3757,明光市,1234,340,1234,

77,3763,寿县,1236,340,1236,

77,3764,霍邱县,1237,340,1237,

77,3765,舒城县,1238,340,1238,

77,3766,金寨县,1239,340,1239,

77,3767,霍山县,1240,340,1240,

77,3771,宣城市,1241,340,1241,

77,3772,郎溪县,1242,340,1242,

77,3773,广德县,1243,340,1243,

77,3774,宁国市,1245,340,1245,

77,3775,泾县,1246,340,1246,

77,3776,旌德县,1247,340,1247,

77,1985,突泉县,916,150,916,

77,1986,阿尔山,917,150,917,

77,1992,霍林河,918,150,918,

77,1993,科尔沁左翼中旗,919,150,919,

77,1994,科尔沁左翼后旗,920,150,920,

77,1995,开鲁县,921,150,921,

77,1996,库伦旗,922,150,922,

77,1997,奈曼旗,923,150,923,

77,1998,通辽市扎鲁特旗,924,150,924,

77,2011,二连浩特市,925,150,925,

77,2013,阿巴嘎,926,150,926,

77,1787,隰县,927,140,927,

77,1788,汾西县,928,140,928,

77,1810,运城市,930,140,930,

77,1812,永济市,931,140,931,

77,1813,芮城县,932,140,932,

77,1814,临猗县,933,140,933,

77,1815,万荣县,934,140,934,

77,1816,新绛县,935,140,935,

77,1817,稷山县,936,140,936,

77,1818,河津市,937,140,937,

77,1819,闻喜县,938,140,938,

77,2037,商都县,939,150,939,

77,2038,兴和县,940,150,940,

77,2039,丰镇市,942,150,942,

77,2041,凉城县,943,150,943,

77,2042,察哈尔右翼前旗,944,150,944,

77,2043,察哈尔右翼中旗,945,150,945,

77,2044,察哈尔右翼后旗,946,150,946,

77,2045,达尔罕茂明安联合旗,947,150,947,

77,2046,四子王,948,150,948,

77,2050,东胜区,949,150,949,

77,2052,达拉特旗,950,150,950,

77,2053,准格尔,951,150,951,

77,2054,鄂尔多斯市鄂托克前旗,952,150,952,

77,2055,鄂旗,954,150,954,

77,2056,杭锦旗,955,150,955,

77,2057,乌审旗,956,150,956,

77,2058,东胜煤田,957,150,957,

77,2072,五原县,958,150,958,

77,2073,磴口县,959,150,959,

77,2074,巴彦淖尔市乌拉特前旗,960,150,960,

77,2075,巴彦淖尔市乌拉特中旗,961,150,961,

77,2076,巴彦淖尔市乌拉特后旗,962,150,962,

77,2077,巴彦淖尔市杭锦后旗,963,150,963,

77,2082,阿拉善盟阿拉善右旗,964,150,964,

77,2083,阿拉善盟额济纳,966,150,966,

77,2222,普兰店市,967,210,967,

77,2223,庄河市,968,210,968,

77,2224,大连瓦房店市,969,210,969,

77,2225,长海县,970,210,970,

77,2232,海城市,971,210,971,

77,2241,抚顺县,972,210,972,

77,2242,新宾县,973,210,973,

77,2243,喀左县,974,210,974,

77,2251,本溪满族自治县,975,210,975,

77,2252,本溪市桓仁,976,210,976,

77,2261,凤城市,978,210,978,

77,2262,大石桥市,979,210,979,

77,2263,东港市,980,210,980,

77,2264,宽甸县,981,210,981,

77,2265,岫岩县,982,210,982,

77,2014,苏尼特左旗,983,150,983,

77,2015,苏尼特右旗,984,150,984,

77,2016,乌拉盖,985,150,985,

77,2017,西乌珠穆沁旗,986,150,986,

77,2018,太仆寺,987,150,987,

77,2019,镶黄旗,988,150,988,

77,2021,锡林郭勒盟正镶白旗,990,150,990,

77,2022,正蓝旗,991,150,991,

77,2023,多伦县,992,150,992,

77,2035,卓资县,993,150,993,

77,2036,化德县,994,150,994,

77,2322,盘山县,995,210,995,

77,2336,铁岭市调兵山,996,210,996,

77,2337,开原市,997,210,997,

77,2342,建平县,998,210,998,

77,2343,凌源市,999,210,999,

77,2344,清原县,1000,210,1000,

77,2346,北票市,1001,210,1001,

77,2421,永吉县,1002,220,1002,

77,2422,临江市,1004,220,1004,

77,2425,桦甸市,1005,220,1005,

77,2426,舒兰市,1006,220,1006,

77,2431,梨树县,1007,220,1007,

77,2441,东丰县,1008,220,1008,

77,2442,东辽县,1009,220,1009,

77,2451,通化县,1010,220,1010,

77,2452,辉南县,1011,220,1011,

77,2453,柳河县,1012,220,1012,

77,2454,梅河口,1013,220,1013,

77,2455,集安市,1014,220,1014,

77,2461,抚松县,1016,220,1016,

77,2462,靖宇县,1017,220,1017,

77,2463,长白县,1018,220,1018,

77,2464,江源县,1019,220,1019,

77,2474,大安市,1020,220,1020,

77,2475,长岭县,1021,220,1021,

77,2476,前郭县,1022,220,1022,

77,2477,镇赉县,1023,220,1023,

77,2478,通榆县,1024,220,1024,

77,2479,乾安县,1025,220,1025,

77,2496,和龙市,1026,220,1026,

77,2497,汪清县,1028,220,1028,

77,2640,齐齐哈尔市,1029,230,1029,

77,2641,龙江县,1030,230,1030,

77,2642,讷河市,1031,230,1031,

77,2643,依安县,1032,230,1032,

77,2644,泰来县,1033,230,1033,

77,2645,甘南县,1034,230,1034,

77,2646,杜蒙县,1035,230,1035,

77,2647,富裕县,1036,230,1036,

77,2648,林甸县,1037,230,1037,

77,2271,绥中县,1038,210,1038,

77,2272,凌海市,1040,210,1040,

77,2273,北宁市,1041,210,1041,

77,2274,黑山县,1042,210,1042,

77,2277,兴城市,1043,210,1043,

77,2280,营口市,1044,210,1044,

77,2282,盖州市,1045,210,1045,

77,2292,彰武县,1046,210,1046,

77,2311,辽阳县,1047,210,1047,

77,2312,灯塔市,1048,210,1048,

77,2321,大洼县,1049,210,1049,

77,2690,汤原县,1050,230,1050,

77,2710,铁力市,1051,230,1051,

77,2711,嘉荫县,1053,230,1053,

77,2712,铁力市,1054,230,1054,

77,2720,牡丹江市,1055,230,1055,

77,2721,桦南县,1056,230,1056,

77,2723,桦川县,1057,230,1057,

77,2724,宝清县,1058,230,1058,

77,2725,汤原县,1059,230,1059,

77,2726,饶河县,1060,230,1060,

77,2727,抚远县,1061,230,1061,

77,2728,红兴隆,1062,230,1062,

77,2729,同江市,1063,230,1063,

77,2731,富锦市,1065,230,1065,

77,2740,七台河,1066,230,1066,

77,2741,勃利县,1067,230,1067,

77,2751,宁安市,1068,230,1068,

77,2752,海林市,1069,230,1069,

77,2753,穆棱市,1070,230,1070,

77,2754,东宁县,1071,230,1071,

77,2755,林口县,1072,230,1072,

77,2756,虎林市,1073,230,1073,

77,2757,绥芬河市,1074,230,1074,

77,2758,密山市,1075,230,1075,

77,2760,肇东市,1077,230,1077,

77,2762,安达市,1078,230,1078,

77,2763,肇东市,1079,230,1079,

77,4292,全南县,415,360,415,

77,4297,会昌县,416,360,416,

76,710,台湾省,31,,31,

76,810,香港特别行政区,32,,32,

76,820,澳门特别行政区,33,,33,

77,1000,北京市,254,110,254,

77,1100,天津市,255,120,255,

77,1210,石家庄,256,130,256,

77,1246,迁安市,257,130,257,

77,1251,唐海县,258,130,258,

77,1270,邯郸市,259,130,259,

77,1282,魏县,260,130,260,

77,1283,曲周县,261,130,261,

77,1285,鸡泽县,262,130,262,

77,1295,武安市,263,130,263,

77,1352,涿州市,264,130,264,

77,1363,安新县,265,130,265,

77,1371,博野县,266,130,266,

77,1380,张家口市,267,130,267,

77,1410,承德市,268,130,268,

77,1430,沧州市,269,130,269,

77,1441,泊头市,270,130,270,

77,1446,吴桥县,271,130,271,

77,1451,黄骅市,272,130,272,

77,1452,孟村县,273,130,273,

77,1453,海兴县,274,130,274,

77,1460,廊坊市,275,130,275,

77,1480,衡水市,276,130,276,

77,1610,太原市,277,140,277,

77,1611,清徐县,278,140,278,

77,1612,阳曲县,279,140,279,

77,1613,娄烦县,280,140,280,

77,1614,古交市,281,140,281,

77,1620,大同市,282,140,282,

77,1630,阳泉市,283,140,283,

77,1640,长治市,284,140,284,

77,1680,晋城市,285,140,285,

77,1716,繁峙县,286,140,286,

77,1718,静乐县,287,140,287,

77,1724,保德县,288,140,288,

77,2210,沈阳市,289,210,289,

77,2220,大连市,290,210,290,

77,2230,鞍山市,291,210,291,

77,2231,台安县,292,210,292,

77,2240,抚顺市,293,210,293,

77,2250,本溪市,294,210,294,

77,2260,丹东市,295,210,295,

77,2270,锦州市,296,210,296,

77,2275,义县,297,210,297,

77,2276,葫芦岛市,299,210,299,

77,2290,阜新市,300,210,300,

77,4954,郏县,1519,410,1519,

77,4955,襄城县,1520,410,1520,

77,4956,汝州市,1521,410,1521,

77,4961,林州市,1522,410,1522,

77,4962,安阳县,1523,410,1523,

77,4964,滑县,1524,410,1524,

77,4971,浚县,1525,410,1525,

77,4972,淇县,1526,410,1526,

77,4981,新乡县,1527,410,1527,

77,4982,获嘉县,1528,410,1528,

77,4983,原阳县,1530,410,1530,

77,4985,封丘县,1531,410,1531,

77,4986,长垣县,1532,410,1532,

77,4988,辉县市,1533,410,1533,

77,5011,修武县,1534,410,1534,

77,5012,博爱县,1535,410,1535,

77,5013,武陟县,1536,410,1536,

77,5014,沁阳市,1537,410,1537,

77,5015,温县,1538,410,1538,

77,5016,孟州市,1539,410,1539,

77,5021,清丰县,1540,410,1540,

77,5022,南乐县,1541,410,1541,

77,4743,沂南县,1543,370,1543,

77,4744,临沭县,1544,370,1544,

77,4750,菏泽市,1545,370,1545,

77,4752,曹县,1546,370,1546,

77,4753,定陶县,1547,370,1547,

77,4754,成武县,1548,370,1548,

77,4755,单县,1549,370,1549,

77,4756,巨野县,1550,370,1550,

77,4757,梁山县,1551,370,1551,

77,4758,郓城县,1552,370,1552,

77,4759,鄄城县,1553,370,1553,

77,5051,渑池县,1555,410,1555,

77,5052,陕县,1556,410,1556,

77,5053,灵宝市,1557,410,1557,

77,5054,卢氏县,1558,410,1558,

77,5055,义马市,1559,410,1559,

77,5062,虞城县,1560,410,1560,

77,5064,民权县,1561,410,1561,

77,5065,宁陵县,1562,410,1562,

77,5066,睢县,1563,410,1563,

77,5067,夏邑县,1564,410,1564,

77,5068,柘城县,1565,410,1565,

77,5069,永城市,1567,410,1567,

77,5082,扶沟县,1568,410,1568,

77,5083,黄泛区,1569,410,1569,

77,5084,商水县,1570,410,1570,

77,5085,太康县,1571,410,1571,

77,5086,鹿邑县,1572,410,1572,

77,5087,郸城县,1573,410,1573,

77,5088,淮阳县,1574,410,1574,

77,5089,沈丘县,1575,410,1575,

77,5091,项城市,1576,410,1576,

77,5112,确山县,1577,410,1577,

77,5113,泌阳县,1578,410,1578,

77,5114,遂平县,1580,410,1580,

77,5115,西平县,1581,410,1581,

77,5116,上蔡县,1582,410,1582,

77,5117,汝南县,1583,410,1583,

77,5118,平舆县,1584,410,1584,

77,5119,新蔡县,1585,410,1585,

77,5121,正阳县,1586,410,1586,

77,5132,邓州市,1587,410,1587,

77,5133,南召县,1588,410,1588,

77,3777,绩溪县,1249,340,1249,

77,3781,巢湖路,1250,340,1250,

77,3782,庐江县,1251,340,1251,

77,3783,无为县,1253,340,1253,

77,3784,含山县,1254,340,1254,

77,3785,和县,1255,340,1255,

77,3792,东至县,1256,340,1256,

77,3793,石台县,1257,340,1257,

77,3794,青阳县,1258,340,1258,

77,3940,莆田市,1259,350,1259,

77,3941,莆田县,1260,350,1260,

77,3682,怀宁县,1263,340,1263,

77,3683,枞阳县,1264,340,1264,

77,3684,潜山县,1265,340,1265,

77,3686,宿松县,1266,340,1266,

77,3687,望江县,1267,340,1267,

77,3688,岳西县,1268,340,1268,

77,3710,黄山市,1269,340,1269,

77,3711,歙县,1270,340,1270,

77,3712,休宁县,1271,340,1271,

77,3713,歙县,1272,340,1272,

77,3714,祁门县,1273,340,1273,

77,3970,泉州市,1274,350,1274,

77,3971,惠安县,1275,350,1275,

77,3972,晋江市,1276,350,1276,

77,3973,南安市,1277,350,1277,

77,3974,安溪县,1279,350,1279,

77,3975,永春县,1280,350,1280,

77,3976,德化县,1281,350,1281,

77,3978,石狮市,1282,350,1282,

77,3991,龙海市,1283,350,1283,

77,3992,云霄县,1284,350,1284,

77,3993,漳浦县,1285,350,1285,

77,3994,诏安县,1286,350,1286,

77,3995,长泰县,1287,350,1287,

77,3996,东山县,1288,350,1288,

77,3997,南靖县,1289,350,1289,

77,3998,平和县,1291,350,1291,

77,3999,华安县,1292,350,1292,

77,4012,邵武市,1293,350,1293,

77,4013,顺昌县,1294,350,1294,

77,4014,建阳市,1295,350,1295,

77,4015,建瓯市,1296,350,1296,

77,4016,浦城县,1297,350,1297,

77,4018,光泽县,1298,350,1298,

77,4019,松溪县,1299,350,1299,

77,4021,政和县,1300,350,1300,

77,4022,武夷山,1301,350,1301,

77,4030,宁德市,1302,350,1302,

77,4032,福鼎市,1304,350,1304,

77,4033,霞浦县,1305,350,1305,

77,4034,福安市,1306,350,1306,

77,4035,古田县,1307,350,1307,

77,4036,屏南县,1308,350,1308,

77,4037,寿宁县,1309,350,1309,

77,4038,周宁县,1310,350,1310,

77,4039,柘荣县,1311,350,1311,

77,4050,龙岩,1312,350,1312,

77,4052,长汀县,1313,350,1313,

77,4053,永定县,1314,350,1314,

77,4054,上杭县,1316,350,1316,

77,4055,武平县,1317,350,1317,

77,3942,仙游县,1318,350,1318,

77,3951,明溪县,1319,350,1319,

77,3952,清流县,1320,350,1320,

77,3953,宁化县,1321,350,1321,

77,3954,大田县,1322,350,1322,

77,3955,尤溪县,1323,350,1323,

